key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,182.9007,up,0.0471,,1.5,,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,184.7775,up,0.1067,,1,,stimuli/card_100_transparent.png,700,100,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,186.1984,up,0.0017,,1.5,,stimuli/card_100_transparent.png,800,100,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,188.0159,up,0.19,,1,,stimuli/card_100_transparent.png,900,100,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,189.5204,up,2.2301,,1,,stimuli/card_0_transparent.png,900,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,193.0771,right,0.8858,,0.5,,stimuli/card_100_transparent.png,1000,100,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,194.7828,right,0.6758,,1.5,,stimuli/card_100_transparent.png,1100,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,197.2965,right,0.7974,,0.5,,stimuli/card_100_transparent.png,1200,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,198.9809,right,0.0603,,0.5,,stimuli/card_100_transparent.png,1300,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,200.1597,right,1.0457,,1,,stimuli/card_100_transparent.png,1400,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.525,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",207.5433,up,0.6166,,1,,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,209.4845,left,1.1943,,0.5,,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,211.506,left,0.3744,,1,,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,213.2058,left,0.0589,,1,,stimuli/card_10_transparent.png,220,10,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,214.6099,left,0.0009,,0.5,,stimuli/card_100_transparent.png,320,100,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,215.4255,left,0.1774,,1.5,,stimuli/card_100_transparent.png,420,100,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,217.4254,left,0.1151,,1,,stimuli/card_0_transparent.png,420,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,218.8476,left,0.1095,,1.5,,stimuli/card_0_transparent.png,420,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,220.7686,right,0.2233,,0.5,,stimuli/card_0_transparent.png,420,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,221.8067,up,0.3376,,1.5,,stimuli/card_100_transparent.png,520,100,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,223.9692,up,0.1402,,0.5,,stimuli/card_100_transparent.png,620,100,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,224.9269,up,0.0647,,1,,stimuli/card_100_transparent.png,720,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,226.3093,up,2.2478,,0.5,,stimuli/card_100_transparent.png,820,100,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,229.3694,up,0.2631,,0.5,,stimuli/card_100_transparent.png,920,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,230.4478,up,0.0458,,1,,stimuli/card_100_transparent.png,1020,100,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.6903,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.6946,space,2.0807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7901,2,"[2,4,8,0,1,3,9,6,8,5]",238.7902,space,1.8403,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,"[15,15]","[[3,1,2],[3,1,2]]",240.6678,up,1.2626,,0.5,0.3,"[3,1,2]",0.193458642,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7509,up,0.3366,,1,0.3,"[3,1,2]",0.461537504,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4124,up,0.4173,,1,0.3,"[3,1,2]",0.025941603,stimuli/card_0_transparent.png,110,0,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.1555,left,0.6214,,0.5,0.3,"[3,1,2]",0.841400248,stimuli/card_0_transparent.png,110,0,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5951,right,0.4146,,1.5,0.3,"[3,1,2]",0.933201073,stimuli/card_10_transparent.png,120,10,4,0,4,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.833,right,0.6617,,1,0.3,"[3,1,2]",0.552922259,stimuli/card_10_transparent.png,130,10,5,0,5,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.814,up,0.5467,,1.5,0.3,"[3,1,2]",0.465719144,stimuli/card_100_transparent.png,230,100,6,0,6,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.1754,up,0.4965,,0.5,0.3,"[3,1,2]",0.299680409,stimuli/card_100_transparent.png,330,100,7,0,7,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.4957,up,0.2556,,0.5,0.3,"[3,1,2]",0.43931998,stimuli/card_100_transparent.png,430,100,8,0,8,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5798,up,0.1965,,1.5,0.3,"[3,1,2]",0.73469847,stimuli/card_100_transparent.png,530,100,9,0,9,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.5832,up,0.2298,,1.5,0.3,"[3,1,2]",0.52248001,stimuli/card_100_transparent.png,630,100,10,0,10,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.6341,up,0.0643,,0.5,0.3,"[3,1,2]",0.947692069,stimuli/card_100_transparent.png,730,100,11,0,11,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.5159,up,0.3806,,0.5,0.3,"[3,1,2]",0.276445581,stimuli/card_100_transparent.png,830,100,12,0,12,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.7173,up,0.3429,,0.5,0.3,"[3,1,2]",0.698294253,stimuli/card_100_transparent.png,930,100,13,0,13,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8584,up,0.2994,,1,0.3,"[3,1,2]",0.655046522,stimuli/card_100_transparent.png,1030,100,14,0,14,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",270.6348,up,0.8846,,0.5,0.3,"[1,2,3]",0.23004542,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.3381,right,0.2189,,1.5,0.3,"[1,2,3]",0.978451043,stimuli/card_0_transparent.png,10,0,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.363,left,0.2152,,1,0.3,"[1,2,3]",0.190169654,stimuli/card_10_transparent.png,20,10,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.8805,left,0.9009,,0.5,0.3,"[1,2,3]",0.186492329,stimuli/card_10_transparent.png,30,10,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5978,up,0.1651,,0.5,0.3,"[1,2,3]",0.574742642,stimuli/card_10_transparent.png,40,10,4,0,4,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6,up,0.8453,,1.5,0.3,"[3,1,2]",0.266649296,stimuli/card_100_transparent.png,140,100,5,0,5,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2524,up,0.3394,,0.5,0.3,"[3,1,2]",0.632536622,stimuli/card_100_transparent.png,240,100,6,0,6,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4265,up,0.1264,,1,0.3,"[3,1,2]",0.504578771,stimuli/card_100_transparent.png,340,100,7,0,7,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9067,up,1.4339,,0.5,0.3,"[3,1,2]",0.712343478,stimuli/card_100_transparent.png,440,100,8,0,8,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.2335,up,0.3138,,1.5,0.3,"[3,1,2]",0.003626155,stimuli/card_0_transparent.png,440,0,9,0,9,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4228,up,0.1897,,0.5,0.3,"[3,1,2]",0.32527329,stimuli/card_100_transparent.png,540,100,10,0,10,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4264,up,1.7486,,1,0.3,"[3,1,2]",0.716272183,stimuli/card_100_transparent.png,640,100,11,0,11,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5045,up,0.378,,1,0.3,"[3,1,2]",0.242987504,stimuli/card_100_transparent.png,740,100,12,0,12,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2079,up,0.4311,,1,0.3,"[3,1,2]",0.752451965,stimuli/card_100_transparent.png,840,100,13,0,13,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.9648,up,0.4292,,0.5,0.3,"[3,1,2]",0.795739536,stimuli/card_100_transparent.png,940,100,14,0,14,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,"[8,15]","[[3,2,1],[3,1,2]]",302.1722,up,1.1613,,1.5,0.3,"[3,2,1]",0.629283749,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1574,right,1.0728,,1.5,0.3,"[3,2,1]",0.208606183,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0699,right,0.4657,,1.5,0.3,"[3,2,1]",0.250967955,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.3499,right,0.0653,,0.5,0.3,"[3,2,1]",0.728557939,stimuli/card_100_transparent.png,310,100,3,0,3,0,1,,,,,
,,,,,2023-10-09_16h32.10.803,SlotMachine_updated,2023.1.3,MacIntel,49.98750312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.2335,right,0.4205,,1,0.3,"[3,2,1]",0.079945542,stimuli/card_0_transparent.png,310,0,4,0,4,0,1,,,,,
